date,store_id,sku_id,prediction,model,family
2024-01-13,STORE0005,SKU0052,70.08078002929688,transformer,dl
2024-01-14,STORE0005,SKU0052,70.00764465332031,transformer,dl
2024-01-01,STORE0005,SKU0053,35.00270080566406,transformer,dl
2024-01-02,STORE0005,SKU0053,34.72022247314453,transformer,dl
2024-01-03,STORE0005,SKU0053,34.26055908203125,transformer,dl
2024-01-04,STORE0005,SKU0053,34.13746643066406,transformer,dl
2024-01-05,STORE0005,SKU0053,34.38460159301758,transformer,dl
2024-01-06,STORE0005,SKU0053,39.43848419189453,transformer,dl
2024-01-07,STORE0005,SKU0053,39.993324279785156,transformer,dl
2024-01-08,STORE0005,SKU0053,34.740394592285156,transformer,dl
2024-01-09,STORE0005,SKU0053,34.303466796875,transformer,dl
2024-01-10,STORE0005,SKU0053,34.01572799682617,transformer,dl
2024-01-11,STORE0005,SKU0053,33.981353759765625,transformer,dl
2024-01-12,STORE0005,SKU0053,34.20158767700195,transformer,dl
2024-01-13,STORE0005,SKU0053,39.08064270019531,transformer,dl
2024-01-14,STORE0005,SKU0053,39.15835189819336,transformer,dl
2024-01-01,STORE0005,SKU0054,83.47314453125,transformer,dl
2024-01-02,STORE0005,SKU0054,82.66989135742188,transformer,dl
2024-01-03,STORE0005,SKU0054,82.61897277832031,transformer,dl
2024-01-04,STORE0005,SKU0054,83.4613265991211,transformer,dl
2024-01-05,STORE0005,SKU0054,84.32512664794922,transformer,dl
2024-01-06,STORE0005,SKU0054,100.58827209472656,transformer,dl
2024-01-07,STORE0005,SKU0054,100.86866760253906,transformer,dl
2024-01-08,STORE0005,SKU0054,83.18961334228516,transformer,dl
2024-01-09,STORE0005,SKU0054,82.25341796875,transformer,dl
2024-01-10,STORE0005,SKU0054,82.34859466552734,transformer,dl
2024-01-11,STORE0005,SKU0054,83.13490295410156,transformer,dl
2024-01-12,STORE0005,SKU0054,84.03123474121094,transformer,dl
2024-01-13,STORE0005,SKU0054,99.75520324707031,transformer,dl
2024-01-14,STORE0005,SKU0054,99.72476196289062,transformer,dl
2024-01-01,STORE0005,SKU0055,16.46068572998047,transformer,dl
2024-01-02,STORE0005,SKU0055,16.16485595703125,transformer,dl
2024-01-03,STORE0005,SKU0055,15.868637084960938,transformer,dl
2024-01-04,STORE0005,SKU0055,15.901924133300781,transformer,dl
2024-01-05,STORE0005,SKU0055,16.12554168701172,transformer,dl
2024-01-06,STORE0005,SKU0055,17.994037628173828,transformer,dl
2024-01-07,STORE0005,SKU0055,18.080535888671875,transformer,dl
2024-01-08,STORE0005,SKU0055,15.877140045166016,transformer,dl
2024-01-09,STORE0005,SKU0055,15.486190795898438,transformer,dl
2024-01-10,STORE0005,SKU0055,15.418289184570312,transformer,dl
2024-01-11,STORE0005,SKU0055,15.649646759033203,transformer,dl
2024-01-12,STORE0005,SKU0055,15.877334594726562,transformer,dl
2024-01-13,STORE0005,SKU0055,17.59292221069336,transformer,dl
2024-01-14,STORE0005,SKU0055,17.624542236328125,transformer,dl
2024-01-01,STORE0005,SKU0056,24.554244995117188,transformer,dl
2024-01-02,STORE0005,SKU0056,24.162582397460938,transformer,dl
2024-01-03,STORE0005,SKU0056,23.728469848632812,transformer,dl
2024-01-04,STORE0005,SKU0056,23.65117645263672,transformer,dl
2024-01-05,STORE0005,SKU0056,23.96657943725586,transformer,dl
2024-01-06,STORE0005,SKU0056,27.141712188720703,transformer,dl
2024-01-07,STORE0005,SKU0056,27.516067504882812,transformer,dl
2024-01-08,STORE0005,SKU0056,24.0870361328125,transformer,dl
2024-01-09,STORE0005,SKU0056,23.672504425048828,transformer,dl
2024-01-10,STORE0005,SKU0056,23.480422973632812,transformer,dl
2024-01-11,STORE0005,SKU0056,23.586448669433594,transformer,dl
2024-01-12,STORE0005,SKU0056,23.829299926757812,transformer,dl
2024-01-13,STORE0005,SKU0056,26.744544982910156,transformer,dl
2024-01-14,STORE0005,SKU0056,26.881202697753906,transformer,dl
2024-01-01,STORE0005,SKU0057,89.4571533203125,transformer,dl
2024-01-02,STORE0005,SKU0057,88.44491577148438,transformer,dl
2024-01-03,STORE0005,SKU0057,88.13961791992188,transformer,dl
2024-01-04,STORE0005,SKU0057,88.7568359375,transformer,dl
2024-01-05,STORE0005,SKU0057,89.55856323242188,transformer,dl
2024-01-06,STORE0005,SKU0057,106.00352478027344,transformer,dl
2024-01-07,STORE0005,SKU0057,106.75116729736328,transformer,dl
2024-01-08,STORE0005,SKU0057,89.19901275634766,transformer,dl
2024-01-09,STORE0005,SKU0057,88.49920654296875,transformer,dl
2024-01-10,STORE0005,SKU0057,88.54296875,transformer,dl
2024-01-11,STORE0005,SKU0057,88.8939437866211,transformer,dl
2024-01-12,STORE0005,SKU0057,89.30853271484375,transformer,dl
2024-01-13,STORE0005,SKU0057,105.32473754882812,transformer,dl
2024-01-14,STORE0005,SKU0057,105.51411437988281,transformer,dl
2024-01-01,STORE0005,SKU0058,98.44993591308594,transformer,dl
2024-01-02,STORE0005,SKU0058,97.18074035644531,transformer,dl
2024-01-03,STORE0005,SKU0058,97.40162658691406,transformer,dl
2024-01-04,STORE0005,SKU0058,98.55331420898438,transformer,dl
2024-01-05,STORE0005,SKU0058,99.7350082397461,transformer,dl
2024-01-06,STORE0005,SKU0058,116.89215087890625,transformer,dl
2024-01-07,STORE0005,SKU0058,117.30084991455078,transformer,dl
2024-01-08,STORE0005,SKU0058,99.16559600830078,transformer,dl
2024-01-09,STORE0005,SKU0058,98.20060729980469,transformer,dl
2024-01-10,STORE0005,SKU0058,98.21527099609375,transformer,dl
2024-01-11,STORE0005,SKU0058,99.12120056152344,transformer,dl
2024-01-12,STORE0005,SKU0058,99.8843002319336,transformer,dl
2024-01-13,STORE0005,SKU0058,116.5543212890625,transformer,dl
2024-01-14,STORE0005,SKU0058,116.40373229980469,transformer,dl
2024-01-01,STORE0005,SKU0060,64.11600494384766,transformer,dl
2024-01-02,STORE0005,SKU0060,63.69940185546875,transformer,dl
2024-01-03,STORE0005,SKU0060,63.304283142089844,transformer,dl
2024-01-04,STORE0005,SKU0060,63.54465866088867,transformer,dl
2024-01-05,STORE0005,SKU0060,64.2386703491211,transformer,dl
2024-01-06,STORE0005,SKU0060,74.15579986572266,transformer,dl
2024-01-07,STORE0005,SKU0060,74.45924377441406,transformer,dl
2024-01-08,STORE0005,SKU0060,64.20476531982422,transformer,dl
2024-01-09,STORE0005,SKU0060,63.6014518737793,transformer,dl
2024-01-10,STORE0005,SKU0060,63.295448303222656,transformer,dl
2024-01-11,STORE0005,SKU0060,63.536739349365234,transformer,dl
2024-01-12,STORE0005,SKU0060,64.103759765625,transformer,dl
2024-01-13,STORE0005,SKU0060,73.42667388916016,transformer,dl
2024-01-14,STORE0005,SKU0060,73.33951568603516,transformer,dl
2024-01-01,STORE0005,SKU0062,19.79964828491211,transformer,dl
2024-01-02,STORE0005,SKU0062,19.538291931152344,transformer,dl
2024-01-03,STORE0005,SKU0062,19.072837829589844,transformer,dl
2024-01-04,STORE0005,SKU0062,18.880123138427734,transformer,dl
2024-01-05,STORE0005,SKU0062,18.985858917236328,transformer,dl
2024-01-06,STORE0005,SKU0062,21.304466247558594,transformer,dl
2024-01-07,STORE0005,SKU0062,21.774185180664062,transformer,dl
2024-01-08,STORE0005,SKU0062,19.189006805419922,transformer,dl
2024-01-09,STORE0005,SKU0062,18.895069122314453,transformer,dl
2024-01-10,STORE0005,SKU0062,18.683975219726562,transformer,dl
2024-01-11,STORE0005,SKU0062,18.608367919921875,transformer,dl
2024-01-12,STORE0005,SKU0062,18.736339569091797,transformer,dl
2024-01-13,STORE0005,SKU0062,20.972110748291016,transformer,dl
2024-01-14,STORE0005,SKU0062,21.17251968383789,transformer,dl
2024-01-01,STORE0005,SKU0063,54.076961517333984,transformer,dl
2024-01-02,STORE0005,SKU0063,53.7333984375,transformer,dl
2024-01-03,STORE0005,SKU0063,53.26872634887695,transformer,dl
2024-01-04,STORE0005,SKU0063,53.21159362792969,transformer,dl
2024-01-05,STORE0005,SKU0063,53.66794967651367,transformer,dl
2024-01-06,STORE0005,SKU0063,62.294769287109375,transformer,dl
2024-01-07,STORE0005,SKU0063,62.430179595947266,transformer,dl
2024-01-08,STORE0005,SKU0063,54.08256912231445,transformer,dl
2024-01-09,STORE0005,SKU0063,53.449668884277344,transformer,dl
2024-01-10,STORE0005,SKU0063,53.00933837890625,transformer,dl
2024-01-11,STORE0005,SKU0063,53.07030487060547,transformer,dl
2024-01-12,STORE0005,SKU0063,53.433921813964844,transformer,dl
2024-01-13,STORE0005,SKU0063,61.738101959228516,transformer,dl
2024-01-14,STORE0005,SKU0063,61.685054779052734,transformer,dl
2024-01-01,STORE0005,SKU0064,97.01327514648438,transformer,dl
2024-01-02,STORE0005,SKU0064,96.08662414550781,transformer,dl
2024-01-03,STORE0005,SKU0064,96.04986572265625,transformer,dl
2024-01-04,STORE0005,SKU0064,96.99955749511719,transformer,dl
2024-01-05,STORE0005,SKU0064,98.36293029785156,transformer,dl
2024-01-06,STORE0005,SKU0064,114.44851684570312,transformer,dl
2024-01-07,STORE0005,SKU0064,114.84732055664062,transformer,dl
2024-01-08,STORE0005,SKU0064,98.29985809326172,transformer,dl
2024-01-09,STORE0005,SKU0064,97.16949462890625,transformer,dl
2024-01-10,STORE0005,SKU0064,96.92665100097656,transformer,dl
2024-01-11,STORE0005,SKU0064,97.44789123535156,transformer,dl
2024-01-12,STORE0005,SKU0064,98.08812713623047,transformer,dl
2024-01-13,STORE0005,SKU0064,114.15496063232422,transformer,dl
2024-01-14,STORE0005,SKU0064,113.89556884765625,transformer,dl
2024-01-01,STORE0005,SKU0066,31.45970344543457,transformer,dl
2024-01-02,STORE0005,SKU0066,31.185775756835938,transformer,dl
2024-01-03,STORE0005,SKU0066,30.794023513793945,transformer,dl
2024-01-04,STORE0005,SKU0066,30.640457153320312,transformer,dl
2024-01-05,STORE0005,SKU0066,30.852008819580078,transformer,dl
2024-01-06,STORE0005,SKU0066,35.37155532836914,transformer,dl
2024-01-07,STORE0005,SKU0066,35.62803649902344,transformer,dl
2024-01-08,STORE0005,SKU0066,31.086414337158203,transformer,dl
2024-01-09,STORE0005,SKU0066,30.770051956176758,transformer,dl
2024-01-10,STORE0005,SKU0066,30.528156280517578,transformer,dl
2024-01-11,STORE0005,SKU0066,30.53577423095703,transformer,dl
2024-01-12,STORE0005,SKU0066,30.70238494873047,transformer,dl
2024-01-13,STORE0005,SKU0066,35.06266403198242,transformer,dl
2024-01-14,STORE0005,SKU0066,35.235008239746094,transformer,dl
2024-01-01,STORE0005,SKU0067,43.87485885620117,transformer,dl
2024-01-02,STORE0005,SKU0067,43.673980712890625,transformer,dl
2024-01-03,STORE0005,SKU0067,43.26509475708008,transformer,dl
2024-01-04,STORE0005,SKU0067,43.030914306640625,transformer,dl
2024-01-05,STORE0005,SKU0067,43.270137786865234,transformer,dl
2024-01-06,STORE0005,SKU0067,50.86992645263672,transformer,dl
2024-01-07,STORE0005,SKU0067,51.13584899902344,transformer,dl
2024-01-08,STORE0005,SKU0067,43.64952087402344,transformer,dl
2024-01-09,STORE0005,SKU0067,43.270111083984375,transformer,dl
2024-01-10,STORE0005,SKU0067,42.94215774536133,transformer,dl
2024-01-11,STORE0005,SKU0067,42.86096954345703,transformer,dl
2024-01-12,STORE0005,SKU0067,43.082359313964844,transformer,dl
2024-01-13,STORE0005,SKU0067,50.526092529296875,transformer,dl
2024-01-14,STORE0005,SKU0067,50.808475494384766,transformer,dl
2024-01-01,STORE0005,SKU0068,44.5635986328125,transformer,dl
2024-01-02,STORE0005,SKU0068,44.21277618408203,transformer,dl
2024-01-03,STORE0005,SKU0068,43.72024917602539,transformer,dl
2024-01-04,STORE0005,SKU0068,43.529457092285156,transformer,dl
2024-01-05,STORE0005,SKU0068,43.871707916259766,transformer,dl
2024-01-06,STORE0005,SKU0068,51.23581314086914,transformer,dl
2024-01-07,STORE0005,SKU0068,51.494285583496094,transformer,dl
2024-01-08,STORE0005,SKU0068,44.464603424072266,transformer,dl
2024-01-09,STORE0005,SKU0068,43.94830322265625,transformer,dl
2024-01-10,STORE0005,SKU0068,43.57341003417969,transformer,dl
2024-01-11,STORE0005,SKU0068,43.45378494262695,transformer,dl
2024-01-12,STORE0005,SKU0068,43.6920051574707,transformer,dl
2024-01-13,STORE0005,SKU0068,50.80241394042969,transformer,dl
2024-01-14,STORE0005,SKU0068,50.965301513671875,transformer,dl
2024-01-01,STORE0005,SKU0070,108.51893615722656,transformer,dl
2024-01-02,STORE0005,SKU0070,107.30352783203125,transformer,dl
2024-01-03,STORE0005,SKU0070,107.08546447753906,transformer,dl
2024-01-04,STORE0005,SKU0070,107.97621154785156,transformer,dl
2024-01-05,STORE0005,SKU0070,109.31449890136719,transformer,dl
2024-01-06,STORE0005,SKU0070,127.27696228027344,transformer,dl
2024-01-07,STORE0005,SKU0070,127.99369812011719,transformer,dl
2024-01-08,STORE0005,SKU0070,109.69480895996094,transformer,dl
2024-01-09,STORE0005,SKU0070,108.3997802734375,transformer,dl
2024-01-10,STORE0005,SKU0070,107.98306274414062,transformer,dl
2024-01-11,STORE0005,SKU0070,108.4367904663086,transformer,dl
2024-01-12,STORE0005,SKU0070,109.46702575683594,transformer,dl
2024-01-13,STORE0005,SKU0070,127.018310546875,transformer,dl
2024-01-14,STORE0005,SKU0070,127.39682006835938,transformer,dl
2024-01-01,STORE0005,SKU0071,35.1826171875,transformer,dl
2024-01-02,STORE0005,SKU0071,34.91517639160156,transformer,dl
2024-01-03,STORE0005,SKU0071,34.529754638671875,transformer,dl
2024-01-04,STORE0005,SKU0071,34.38692855834961,transformer,dl
2024-01-05,STORE0005,SKU0071,34.69829177856445,transformer,dl
2024-01-06,STORE0005,SKU0071,40.02201843261719,transformer,dl
2024-01-07,STORE0005,SKU0071,40.30940628051758,transformer,dl
2024-01-08,STORE0005,SKU0071,34.925559997558594,transformer,dl
2024-01-09,STORE0005,SKU0071,34.53565216064453,transformer,dl
2024-01-10,STORE0005,SKU0071,34.367286682128906,transformer,dl
2024-01-11,STORE0005,SKU0071,34.39274597167969,transformer,dl
2024-01-12,STORE0005,SKU0071,34.595977783203125,transformer,dl
2024-01-13,STORE0005,SKU0071,39.71950149536133,transformer,dl
2024-01-14,STORE0005,SKU0071,39.87757873535156,transformer,dl
2024-01-01,STORE0005,SKU0072,40.772865295410156,transformer,dl
2024-01-02,STORE0005,SKU0072,40.52531814575195,transformer,dl
2024-01-03,STORE0005,SKU0072,40.18067932128906,transformer,dl
2024-01-04,STORE0005,SKU0072,40.046138763427734,transformer,dl
2024-01-05,STORE0005,SKU0072,40.35499572753906,transformer,dl
2024-01-06,STORE0005,SKU0072,46.046112060546875,transformer,dl
2024-01-07,STORE0005,SKU0072,46.196876525878906,transformer,dl
2024-01-08,STORE0005,SKU0072,40.52753829956055,transformer,dl
2024-01-09,STORE0005,SKU0072,40.15841293334961,transformer,dl
2024-01-10,STORE0005,SKU0072,40.10348129272461,transformer,dl
2024-01-11,STORE0005,SKU0072,40.1772346496582,transformer,dl
2024-01-12,STORE0005,SKU0072,40.435791015625,transformer,dl
2024-01-13,STORE0005,SKU0072,45.772705078125,transformer,dl
2024-01-14,STORE0005,SKU0072,45.7849006652832,transformer,dl
2024-01-01,STORE0005,SKU0073,12.1075439453125,transformer,dl
2024-01-02,STORE0005,SKU0073,11.852436065673828,transformer,dl
2024-01-03,STORE0005,SKU0073,11.641902923583984,transformer,dl
2024-01-04,STORE0005,SKU0073,11.823284149169922,transformer,dl
2024-01-05,STORE0005,SKU0073,11.99996566772461,transformer,dl
2024-01-06,STORE0005,SKU0073,13.716106414794922,transformer,dl
2024-01-07,STORE0005,SKU0073,13.756919860839844,transformer,dl
2024-01-08,STORE0005,SKU0073,11.525043487548828,transformer,dl
2024-01-09,STORE0005,SKU0073,11.274284362792969,transformer,dl
2024-01-10,STORE0005,SKU0073,11.289165496826172,transformer,dl
2024-01-11,STORE0005,SKU0073,11.425636291503906,transformer,dl
2024-01-12,STORE0005,SKU0073,11.664546966552734,transformer,dl
2024-01-13,STORE0005,SKU0073,13.278553009033203,transformer,dl
2024-01-14,STORE0005,SKU0073,13.251708984375,transformer,dl
2024-01-01,STORE0005,SKU0074,58.63095474243164,transformer,dl
2024-01-02,STORE0005,SKU0074,58.091651916503906,transformer,dl
2024-01-03,STORE0005,SKU0074,57.98374557495117,transformer,dl
2024-01-04,STORE0005,SKU0074,58.171241760253906,transformer,dl
2024-01-05,STORE0005,SKU0074,58.718746185302734,transformer,dl
2024-01-06,STORE0005,SKU0074,69.19236755371094,transformer,dl
2024-01-07,STORE0005,SKU0074,69.52978515625,transformer,dl
2024-01-08,STORE0005,SKU0074,58.68413543701172,transformer,dl
2024-01-09,STORE0005,SKU0074,58.065921783447266,transformer,dl
2024-01-10,STORE0005,SKU0074,57.82954406738281,transformer,dl
2024-01-11,STORE0005,SKU0074,57.99180603027344,transformer,dl
2024-01-12,STORE0005,SKU0074,58.3945426940918,transformer,dl
2024-01-13,STORE0005,SKU0074,68.49137115478516,transformer,dl
2024-01-14,STORE0005,SKU0074,68.92359161376953,transformer,dl
2024-01-01,STORE0005,SKU0075,36.04176330566406,transformer,dl
2024-01-02,STORE0005,SKU0075,35.791481018066406,transformer,dl
2024-01-03,STORE0005,SKU0075,35.69880294799805,transformer,dl
2024-01-04,STORE0005,SKU0075,35.88987731933594,transformer,dl
2024-01-05,STORE0005,SKU0075,36.28489685058594,transformer,dl
2024-01-06,STORE0005,SKU0075,41.644004821777344,transformer,dl
2024-01-07,STORE0005,SKU0075,41.43873596191406,transformer,dl
2024-01-08,STORE0005,SKU0075,35.813926696777344,transformer,dl
2024-01-09,STORE0005,SKU0075,35.42856216430664,transformer,dl
2024-01-10,STORE0005,SKU0075,35.49633026123047,transformer,dl
2024-01-11,STORE0005,SKU0075,35.925880432128906,transformer,dl
2024-01-12,STORE0005,SKU0075,36.28376007080078,transformer,dl
2024-01-13,STORE0005,SKU0075,41.267425537109375,transformer,dl
2024-01-14,STORE0005,SKU0075,41.07474899291992,transformer,dl
2024-01-01,STORE0005,SKU0076,33.806312561035156,transformer,dl
2024-01-02,STORE0005,SKU0076,33.50333786010742,transformer,dl
2024-01-03,STORE0005,SKU0076,33.01313781738281,transformer,dl
2024-01-04,STORE0005,SKU0076,32.88243865966797,transformer,dl
2024-01-05,STORE0005,SKU0076,33.23486328125,transformer,dl
2024-01-06,STORE0005,SKU0076,38.48691940307617,transformer,dl
2024-01-07,STORE0005,SKU0076,38.855613708496094,transformer,dl
2024-01-08,STORE0005,SKU0076,33.5541877746582,transformer,dl
2024-01-09,STORE0005,SKU0076,33.150428771972656,transformer,dl
2024-01-10,STORE0005,SKU0076,32.8966064453125,transformer,dl
2024-01-11,STORE0005,SKU0076,32.997554779052734,transformer,dl
2024-01-12,STORE0005,SKU0076,33.26792907714844,transformer,dl
2024-01-13,STORE0005,SKU0076,38.20985412597656,transformer,dl
2024-01-14,STORE0005,SKU0076,38.41210174560547,transformer,dl
2024-01-01,STORE0005,SKU0077,57.99946975708008,transformer,dl
2024-01-02,STORE0005,SKU0077,57.58852005004883,transformer,dl
2024-01-03,STORE0005,SKU0077,57.33248519897461,transformer,dl
2024-01-04,STORE0005,SKU0077,57.38798522949219,transformer,dl
2024-01-05,STORE0005,SKU0077,57.75046920776367,transformer,dl
2024-01-06,STORE0005,SKU0077,67.4236068725586,transformer,dl
2024-01-07,STORE0005,SKU0077,67.45309448242188,transformer,dl
2024-01-08,STORE0005,SKU0077,58.00625991821289,transformer,dl
2024-01-09,STORE0005,SKU0077,57.43653869628906,transformer,dl
2024-01-10,STORE0005,SKU0077,57.09654235839844,transformer,dl
2024-01-11,STORE0005,SKU0077,57.20799255371094,transformer,dl
2024-01-12,STORE0005,SKU0077,57.58361053466797,transformer,dl
2024-01-13,STORE0005,SKU0077,66.93338012695312,transformer,dl
2024-01-14,STORE0005,SKU0077,66.94116973876953,transformer,dl
2024-01-01,STORE0005,SKU0079,85.33827209472656,transformer,dl
2024-01-02,STORE0005,SKU0079,84.22900390625,transformer,dl
2024-01-03,STORE0005,SKU0079,84.31476593017578,transformer,dl
2024-01-04,STORE0005,SKU0079,85.11439514160156,transformer,dl
2024-01-05,STORE0005,SKU0079,85.9583740234375,transformer,dl
2024-01-06,STORE0005,SKU0079,101.57551574707031,transformer,dl
2024-01-07,STORE0005,SKU0079,102.08113861083984,transformer,dl
2024-01-08,STORE0005,SKU0079,85.40931701660156,transformer,dl
2024-01-09,STORE0005,SKU0079,84.2509765625,transformer,dl
2024-01-10,STORE0005,SKU0079,84.54466247558594,transformer,dl
2024-01-11,STORE0005,SKU0079,85.32084655761719,transformer,dl
2024-01-12,STORE0005,SKU0079,85.79265594482422,transformer,dl
2024-01-13,STORE0005,SKU0079,101.71349334716797,transformer,dl
2024-01-14,STORE0005,SKU0079,101.76603698730469,transformer,dl
2024-01-01,STORE0005,SKU0080,81.03565216064453,transformer,dl
2024-01-02,STORE0005,SKU0080,79.97592163085938,transformer,dl
2024-01-03,STORE0005,SKU0080,80.01457214355469,transformer,dl
